PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
839	Flynn, Jonny	HOU	80.5833	153	155	156	188	101.9608	121.2903	-19.3295	33	36	55	51	0.3929	0.6044	1422.4167	2758	2750	2869	2808	104.0247	102.1091	1.9156	487	473	967	966	0.3352	0.6715	-21.2451	0.0577	-0.0671
840	Williams, Terrence	HOU	148.4500	282	280	282	314	100.0000	112.1429	-12.1429	50	56	98	105	0.3226	0.6364	1354.5500	2629	2625	2743	2682	104.3362	102.1714	2.1648	470	453	924	912	0.3401	0.6710	-14.3077	-0.0175	-0.0346
841	Collison, Darren	IND	984.3000	1879	1881	1988	1932	105.8010	102.7113	3.0896	333	360	700	686	0.3268	0.6604	412.3667	783	784	727	752	92.8480	95.9184	-3.0703	168	156	273	296	0.3621	0.6364	6.1599	-0.0353	0.0240
842	Thornton, Marcus	SAC	813.7000	1589	1589	1589	1691	100.0000	106.4191	-6.4191	373	269	539	585	0.3894	0.6671	631.3000	1239	1245	1204	1358	97.1751	109.0763	-11.9012	205	241	420	490	0.2950	0.6354	5.4821	0.0944	0.0317
843	Douglas, Toney	NYK	526.7667	1026	1031	1008	1036	98.2456	100.4850	-2.2394	162	189	357	397	0.2898	0.6538	923.2333	1811	1814	1843	1783	101.7670	98.2911	3.4759	335	289	637	632	0.3464	0.6879	-5.7153	-0.0566	-0.0341
844	Hill, Jordan	HOU	437.8000	843	842	879	900	104.2705	106.8884	-2.6179	128	120	303	296	0.3019	0.7163	1065.2000	2068	2063	2146	2096	103.7718	101.5996	2.1721	392	389	719	721	0.3522	0.6489	-4.7900	-0.0503	0.0674
846	Harden, James	OKC	913.3167	1766	1771	2055	1875	116.3647	105.8724	10.4923	305	339	644	555	0.3547	0.6551	483.6833	963	968	908	923	94.2887	95.3512	-1.0626	133	170	383	328	0.2885	0.6926	11.5549	0.0662	-0.0375
847	Ibaka, Serge	OKC	783.3833	1530	1532	1624	1547	106.1438	100.9791	5.1647	246	275	597	480	0.3388	0.6846	613.6167	1199	1207	1339	1251	111.6764	103.6454	8.0310	192	234	430	403	0.3227	0.6476	-2.8663	0.0161	0.0370
848	Mullens, Byron	CHA	622.4500	1194	1200	1169	1325	97.9062	110.4167	-12.5105	207	235	411	448	0.3160	0.6362	774.5500	1472	1463	1351	1594	91.7799	108.9542	-17.1743	257	240	533	582	0.3063	0.6895	4.6638	0.0097	-0.0533
849	Holiday, Jrue	PHI	1042.8500	1939	1936	2047	1822	105.5699	94.1116	11.4583	321	333	764	766	0.2953	0.6964	402.1500	765	776	806	783	105.3595	100.9021	4.4574	117	155	299	295	0.2840	0.6586	7.0009	0.0113	0.0378
850	Clark, Earl	ORL	203.7667	383	390	323	397	84.3342	101.7949	-17.4607	56	68	149	164	0.2545	0.6866	1299.0167	2417	2409	2578	2428	106.6612	100.7887	5.8724	484	391	934	882	0.3543	0.7049	-23.3331	-0.0998	-0.0183
852	Cunningham, Dante	MEM	613.1667	1166	1171	1130	1160	96.9125	99.0606	-2.1481	231	204	408	427	0.3511	0.6667	927.8333	1783	1778	1865	1801	104.5990	101.2936	3.3054	349	316	618	604	0.3662	0.6617	-5.4535	-0.0151	0.0050
854	Pendergraph, Jeff	IND	21.1167	41	40	47	44	114.6341	110.0000	4.6341	11	7	11	12	0.4783	0.6111	1375.5500	2621	2625	2668	2640	101.7932	100.5714	1.2218	490	509	962	970	0.3356	0.6540	3.4123	0.1427	-0.0429
855	Brockman, Jon	MIL	116.9667	226	223	221	228	97.7876	102.2422	-4.4545	49	36	73	80	0.3798	0.6697	1280.0333	2480	2470	2521	2579	101.6532	104.4130	-2.7597	434	472	853	934	0.3173	0.6438	-1.6948	0.0625	0.0259
856	Casspi, Omri	CLE	617.3500	1195	1206	1220	1300	102.0921	107.7944	-5.7023	244	179	426	444	0.3547	0.7041	688.6500	1296	1298	1312	1337	101.2346	103.0046	-1.7701	286	250	460	461	0.3829	0.6479	-3.9322	-0.0282	0.0562
857	Evans, Tyreke	SAC	1099.0833	2160	2164	2155	2321	99.7685	107.2551	-7.4866	438	382	746	793	0.3558	0.6613	345.9167	668	670	638	728	95.5090	108.6567	-13.1477	140	128	213	282	0.3318	0.6246	5.6611	0.0240	0.0367
858	Blair, DeJuan	SAS	642.5333	1233	1243	1259	1289	102.1087	103.7007	-1.5920	208	204	438	460	0.3114	0.6822	817.2500	1548	1536	1697	1534	109.6253	99.8698	9.7555	255	232	597	563	0.3117	0.7201	-11.3475	-0.0003	-0.0379
860	Derozan, DeMar	TOR	931.5167	1735	1730	1733	1818	99.8847	105.0867	-5.2020	279	331	604	655	0.2987	0.6460	379.4833	723	729	669	734	92.5311	100.6859	-8.1548	120	136	275	268	0.3093	0.6691	2.9528	-0.0106	-0.0231
861	Matthews, Wes	POR	1023.2000	1979	1979	2038	1922	102.9813	97.1198	5.8615	317	342	713	735	0.3013	0.6758	484.8000	944	924	983	965	104.1314	104.4372	-0.3059	156	177	320	339	0.3152	0.6439	6.1674	-0.0139	0.0319
862	Maynor, Eric	OKC	136.6167	254	261	295	282	116.1417	108.0460	8.0958	36	48	105	93	0.2791	0.6863	1260.3833	2475	2478	2668	2516	107.7980	101.5335	6.2645	402	461	922	790	0.3372	0.6667	1.8313	-0.0581	0.0196
865	Gaines, Sundiata	NJN	200.8500	364	369	365	410	100.2747	111.1111	-10.8364	71	83	133	132	0.3498	0.6157	471.1500	857	846	907	946	105.8343	111.8203	-5.9860	176	180	298	306	0.3651	0.6234	-4.8504	-0.0153	-0.0077
869	Williams, Reggie	CHA	260.9500	486	484	448	572	92.1811	118.1818	-26.0007	68	82	174	204	0.2500	0.6797	1136.0500	2180	2179	2072	2347	95.0459	107.7100	-12.6641	396	393	770	826	0.3241	0.6621	-13.3366	-0.0741	0.0176
872	Gee, Alonzo	CLE	734.5667	1382	1385	1360	1430	98.4081	103.2491	-4.8410	287	252	496	505	0.3624	0.6631	571.4333	1109	1119	1172	1207	105.6808	107.8642	-2.1834	243	177	390	400	0.3779	0.6878	-2.6576	-0.0155	-0.0247
874	Crawford, Jordan	WAS	707.8667	1383	1384	1377	1547	99.5662	111.7775	-12.2113	246	271	456	513	0.3241	0.6272	737.1333	1445	1425	1371	1455	94.8789	102.1053	-7.2264	268	288	498	541	0.3313	0.6336	-4.9849	-0.0072	-0.0064
876	Bradley, Avery	BOS	414.0000	766	768	721	732	94.1253	95.3125	-1.1872	110	138	275	277	0.2842	0.6659	934.6667	1725	1726	1780	1729	103.1884	100.1738	3.0146	269	329	634	618	0.3033	0.6584	-4.2018	-0.0191	0.0075
877	Erden, Semih	CLE	182.9167	342	343	346	384	101.1696	111.9534	-10.7838	82	49	118	125	0.3961	0.7066	1123.0833	2149	2161	2186	2253	101.7217	104.2573	-2.5356	448	380	768	780	0.3648	0.6690	-8.2482	0.0313	0.0376
878	Harangody, Luke	CLE	95.2167	184	185	168	204	91.3043	110.2703	-18.9659	37	27	67	77	0.3246	0.7128	1210.7833	2307	2319	2364	2433	102.4707	104.9159	-2.4452	493	402	819	828	0.3732	0.6708	-16.5207	-0.0486	0.0420
880	Asik, Omer	CHI	479.6833	878	890	885	823	100.7973	92.4719	8.3254	209	160	352	314	0.3996	0.6875	1008.3167	1922	1912	2104	1901	109.4693	99.4247	10.0446	372	352	735	651	0.3636	0.6762	-1.7192	0.0360	0.0113
881	Eyenga, Christian	CLE	83.2833	148	150	124	164	83.7838	109.3333	-25.5495	39	35	55	63	0.3824	0.6111	1222.7167	2343	2354	2408	2473	102.7742	105.0552	-2.2810	491	394	831	842	0.3683	0.6784	-23.2685	0.0141	-0.0673
883	Samuels, Samardo	CLE	237.3000	445	450	408	420	91.6854	93.3333	-1.6479	93	96	167	153	0.3780	0.6350	1068.7000	2046	2054	2124	2217	103.8123	107.9357	-4.1234	437	333	719	752	0.3675	0.6835	2.4755	0.0105	-0.0485
884	Jones, Dominique	DAL	112.6500	217	214	197	223	90.7834	104.2056	-13.4222	38	46	85	82	0.3167	0.6489	1342.3500	2570	2570	2641	2505	102.7626	97.4708	5.2918	418	450	980	969	0.3014	0.6853	-18.7140	0.0153	-0.0364
885	Forbes, Gary	TOR	149.6333	285	294	259	279	90.8772	94.8980	-4.0208	48	45	105	106	0.3117	0.7000	1161.3667	2173	2165	2143	2273	98.6194	104.9885	-6.3690	351	422	774	817	0.3005	0.6472	2.3482	0.0112	0.0528
886	Monroe, Greg	DET	941.6167	1744	1728	1736	1926	99.5413	111.4583	-11.9170	334	281	545	619	0.3505	0.6598	455.3833	853	866	795	861	93.2005	99.4226	-6.2222	153	124	323	319	0.3242	0.7226	-5.6948	0.0263	-0.0628
888	Adrien, Jeff	HOU	62.7500	129	125	109	123	84.4961	98.4000	-13.9039	24	32	55	52	0.3158	0.6322	1440.2500	2782	2780	2916	2873	104.8167	103.3453	1.4714	496	477	967	965	0.3395	0.6697	-15.3753	-0.0237	-0.0375
889	Lin, Jeremy	NYK	321.4167	635	633	675	602	106.2992	95.1027	11.1965	121	111	234	202	0.3746	0.6783	1128.5833	2202	2212	2176	2217	98.8193	100.2260	-1.4068	376	367	760	827	0.3126	0.6744	12.6033	0.0620	0.0039
890	Udoh, Ekpe	GSW	542.3667	1027	1019	1136	1025	110.6134	100.5888	10.0246	165	201	366	374	0.3061	0.6455	811.6333	1607	1617	1630	1795	101.4312	111.0080	-9.5768	249	325	519	582	0.2996	0.6149	19.6014	0.0065	0.0306
891	Patterson, Patrick	HOU	626.6833	1207	1208	1267	1259	104.9710	104.2219	0.7491	219	189	410	416	0.3449	0.6845	876.3167	1704	1697	1758	1737	103.1690	102.3571	0.8119	301	320	612	601	0.3337	0.6567	-0.0628	0.0112	0.0278
892	Smith, Ishmael	GSW	63.2667	125	125	121	117	96.8000	93.6000	3.2000	32	20	49	45	0.4156	0.7101	1290.7333	2509	2511	2645	2703	105.4205	107.6464	-2.2259	382	506	836	911	0.2954	0.6230	5.4259	0.1202	0.0871
892	Smith, Ishmael	ORL	14.6000	30	29	23	31	76.6667	106.8966	-30.2299	6	4	7	16	0.2727	0.6364	1488.1833	2770	2770	2878	2794	103.8989	100.8664	3.0325	534	455	1076	1030	0.3414	0.7028	-33.2624	-0.0687	-0.0664
893	Henry, Xavier	NOH	117.5000	222	213	221	215	99.5495	100.9390	-1.3894	46	36	76	71	0.3932	0.6786	1279.5000	2356	2363	2326	2465	98.7267	104.3165	-5.5899	415	397	851	853	0.3273	0.6819	4.2005	0.0659	-0.0033
894	Vasquez, Greivis	NOH	676.7333	1252	1250	1258	1278	100.4792	102.2400	-1.7608	226	199	451	437	0.3409	0.6938	720.2667	1326	1326	1289	1402	97.2097	105.7315	-8.5219	235	234	476	487	0.3255	0.6704	6.7611	0.0154	0.0234
895	Hayward, Lazar	OKC	70.9500	136	139	108	149	79.4118	107.1942	-27.7825	23	31	54	59	0.2805	0.6353	1326.0500	2593	2600	2855	2649	110.1041	101.8846	8.2195	415	478	973	824	0.3349	0.6706	-36.0020	-0.0544	-0.0353
896	Johnson, Wesley	MIN	636.0333	1242	1251	1252	1304	100.8052	104.2366	-3.4315	232	215	468	430	0.3505	0.6852	803.9667	1587	1581	1638	1550	103.2136	98.0392	5.1744	293	276	583	576	0.3372	0.6787	-8.6059	0.0133	0.0065
897	Pekovic, Nikola	MIN	490.7500	960	967	1029	967	107.1875	100.0000	7.1875	179	156	367	304	0.3706	0.7017	949.2500	1869	1865	1861	1887	99.5720	101.1796	-1.6077	346	335	684	702	0.3302	0.6712	8.7952	0.0404	0.0305
898	Cousins, DeMarcus	SAC	859.6833	1675	1687	1702	1809	101.6119	107.2318	-5.6198	378	274	585	610	0.3826	0.6810	585.3167	1153	1147	1091	1240	94.6227	108.1081	-13.4854	200	236	374	465	0.3008	0.6131	7.8656	0.0818	0.0679
900	Whiteside, Hassan	SAC	4.1500	9	9	13	6	144.4444	66.6667	77.7778	1	3	3	3	0.2500	0.5000	1440.8500	2819	2825	2780	3043	98.6165	107.7168	-9.1003	577	507	956	1072	0.3499	0.6535	86.8781	-0.0999	-0.1535
901	George, Paul	IND	904.6833	1741	1742	1777	1725	102.0678	99.0241	3.0437	304	327	675	654	0.3173	0.6737	491.9833	921	923	938	959	101.8458	103.9003	-2.0545	197	189	298	328	0.3752	0.6119	5.0982	-0.0579	0.0618
902	Stephenson, Lance	IND	278.5167	534	520	537	550	100.5618	105.7692	-5.2074	120	110	166	189	0.3883	0.6014	1118.1500	2128	2145	2178	2134	102.3496	99.4872	2.8624	381	406	807	793	0.3245	0.6653	-8.0698	0.0638	-0.0639
903	Aminu, Al-Farouq	NOH	559.6667	1029	1036	1024	1039	99.5141	100.2896	-0.7755	196	157	382	340	0.3657	0.7087	837.3333	1549	1540	1523	1641	98.3215	106.5584	-8.2369	265	276	545	584	0.3121	0.6638	7.4614	0.0536	0.0449
904	Bledsoe, Eric	LAC	25.6667	49	50	52	51	106.1224	102.0000	4.1224	3	11	21	21	0.1250	0.6563	1381.3333	2589	2587	2783	2703	107.4932	104.4840	3.0093	545	476	942	917	0.3728	0.6643	1.1131	-0.2478	-0.0080
907	Ebanks, Devin	LAL	150.4833	280	274	290	286	103.5714	104.3796	-0.8081	53	51	100	92	0.3655	0.6623	1299.5167	2449	2450	2503	2436	102.2050	99.4286	2.7764	440	457	1005	866	0.3369	0.6874	-3.5845	0.0286	-0.0251
908	Pittman, Dexter	MIA	93.7167	200	199	188	188	94.0000	94.4724	-0.4724	25	35	76	66	0.2747	0.6847	1371.2833	2640	2649	2926	2657	110.8333	100.3020	10.5313	425	477	985	862	0.3302	0.6737	-11.0037	-0.0555	0.0110
909	Hobson, Darington	MIL	38.8667	72	75	70	65	97.2222	86.6667	10.5556	16	11	27	24	0.4000	0.7105	1358.1333	2634	2618	2672	2742	101.4427	104.7364	-3.2938	467	497	899	990	0.3205	0.6440	13.8494	0.0795	0.0665
910	Sanders, Larry	MIL	258.3167	499	497	492	458	98.5972	92.1529	6.4443	101	104	175	184	0.3544	0.6272	1138.6833	2207	2196	2250	2349	101.9483	106.9672	-5.0189	382	404	751	830	0.3152	0.6502	11.4632	0.0392	-0.0230
911	Favors, Derrick	UTA	535.6333	1015	1017	1017	1051	100.1970	103.3432	-3.1461	206	174	375	349	0.3712	0.6831	823.3667	1575	1577	1668	1673	105.9048	106.0875	-0.1827	294	288	537	565	0.3423	0.6509	-2.9634	0.0289	0.0322
912	James, Damion	NJN	170.5000	309	314	293	321	94.8220	102.2293	-7.4073	74	63	121	116	0.3895	0.6576	501.5000	912	901	979	1035	107.3465	114.8724	-7.5259	173	200	310	322	0.3495	0.6078	0.1186	0.0400	0.0498
913	Uzoh, Ben	CLE	12.6167	21	22	23	23	109.5238	104.5455	4.9784	5	4	7	9	0.3571	0.6364	1293.3833	2470	2482	2509	2614	101.5789	105.3183	-3.7393	525	425	879	896	0.3695	0.6741	8.7177	-0.0124	-0.0377
914	Pondexter, Quincy	MEM	432.5500	823	835	821	807	99.7570	96.6467	3.1103	172	151	299	299	0.3652	0.6644	1108.4500	2126	2114	2174	2154	102.2578	101.8921	0.3656	408	369	727	732	0.3579	0.6633	2.7447	0.0073	0.0011
915	Fields, Landry	NYK	982.0167	1922	1923	2012	1880	104.6826	97.7639	6.9187	354	347	672	649	0.3529	0.6595	467.9833	915	922	839	939	91.6940	101.8438	-10.1498	143	131	322	380	0.2734	0.7108	17.0685	0.0795	-0.0513
916	Mozgov, Timofey	DEN	367.2000	734	735	776	751	105.7221	102.1769	3.5452	102	127	285	255	0.2857	0.6917	1092.8000	2179	2177	2306	2237	105.8284	102.7561	3.0723	379	333	761	752	0.3351	0.6956	0.4729	-0.0494	-0.0039
918	Aldrich, Cole	OKC	71.8167	142	144	132	158	92.9577	109.7222	-16.7645	28	31	48	54	0.3415	0.6076	1325.1833	2587	2595	2831	2640	109.4318	101.7341	7.6977	410	478	979	829	0.3309	0.6719	-24.4622	0.0106	-0.0643
919	Orton, Daniel	ORL	3.1500	6	5	7	9	116.6667	180.0000	-63.3333	1	1	1	1	0.5000	0.5000	1499.6333	2794	2794	2894	2816	103.5791	100.7874	2.7917	539	458	1082	1045	0.3403	0.7026	-66.1250	0.1597	-0.2026
920	Brackins, Craig	PHI	27.3833	51	52	41	58	80.3922	111.5385	-31.1463	13	14	22	18	0.4194	0.6111	1417.6167	2653	2660	2812	2547	105.9932	95.7519	10.2413	425	474	1041	1043	0.2895	0.6871	-41.3876	0.1299	-0.0760
921	Turner, Evan	PHI	700.0333	1310	1318	1405	1300	107.2519	98.6343	8.6176	217	216	511	501	0.3022	0.7029	744.9667	1394	1394	1448	1305	103.8737	93.6155	10.2582	221	272	552	560	0.2830	0.6699	-1.6406	0.0192	0.0330
925	Babbitt, Luke	POR	33.0833	69	71	56	72	81.1594	101.4085	-20.2490	8	14	27	31	0.2051	0.6585	1474.9167	2854	2832	2965	2815	103.8893	99.3997	4.4896	465	505	1006	1043	0.3084	0.6658	-24.7386	-0.1033	-0.0073
926	Johnson, Armon	POR	5.0667	10	11	7	9	70.0000	81.8182	-11.8182	1	3	4	2	0.3333	0.5714	1502.9333	2913	2892	3014	2878	103.4672	99.5159	3.9513	472	516	1029	1072	0.3057	0.6660	-15.7695	0.0276	-0.0946
927	Williams, Elliot	POR	84.7333	173	171	160	183	92.4855	107.0175	-14.5320	26	34	60	65	0.2857	0.6383	1423.2667	2750	2732	2861	2704	104.0364	98.9751	5.0613	447	485	973	1009	0.3070	0.6674	-19.5933	-0.0213	-0.0291
928	Anderson, James	SAS	246.1333	474	473	521	468	109.9156	98.9429	10.9727	68	76	179	161	0.2969	0.7020	1213.6500	2307	2306	2435	2355	105.5483	102.1249	3.4234	395	360	856	862	0.3142	0.7039	7.5493	-0.0173	-0.0019
929	Neal, Gary	SAS	549.8833	1039	1034	1136	1095	109.3359	105.8994	3.4365	164	157	379	378	0.3026	0.7071	909.9000	1742	1745	1820	1728	104.4776	99.0258	5.4518	299	279	656	645	0.3167	0.7016	-2.0153	-0.0141	0.0055
930	Splitter, Tiago	SAS	618.0167	1166	1174	1280	1188	109.7770	101.1925	8.5845	189	183	426	405	0.3182	0.6995	841.7667	1615	1605	1676	1635	103.7771	101.8692	1.9079	274	253	609	618	0.3072	0.7065	6.6766	0.0110	-0.0070
931	Alabi, Solomon	TOR	0.2333	0	1	0	0	NULL	0.0000	NULL	0	0	0	0	NULL	NULL	1310.7667	2458	2458	2402	2552	97.7217	103.8242	-6.1025	399	467	879	923	0.3018	0.6530	NULL	NULL	NULL
932	Davis, Ed	TOR	591.0000	1113	1114	1033	1189	92.8122	106.7325	-13.9203	191	188	382	422	0.3116	0.6702	720.0000	1345	1345	1369	1363	101.7844	101.3383	0.4461	208	279	497	501	0.2934	0.6405	-14.3664	0.0182	0.0297
933	Evans, Jeremy	UTA	83.3333	161	166	165	183	102.4845	110.2410	-7.7565	33	42	54	51	0.3929	0.5625	1275.6667	2429	2428	2520	2541	103.7464	104.6540	-0.9076	467	420	858	863	0.3511	0.6714	-6.8489	0.0418	-0.1089
934	Hayward, Gordon	UTA	792.7500	1522	1529	1592	1625	104.5992	106.2786	-1.6794	271	263	540	557	0.3273	0.6725	566.2500	1068	1065	1093	1099	102.3408	103.1925	-0.8517	229	199	372	357	0.3908	0.6515	-0.8277	-0.0635	0.0210
935	Booker, Trevor	WAS	655.5000	1267	1256	1287	1355	101.5785	107.8822	-6.3036	230	267	431	440	0.3433	0.6175	789.5000	1561	1553	1461	1647	93.5939	106.0528	-12.4590	284	292	523	614	0.3163	0.6417	6.1554	0.0270	-0.0242
936	N'Diaye, Hamady	WAS	1.8833	4	3	4	0	100.0000	0.0000	100.0000	2	0	0	2	0.5000	NULL	1443.1167	2824	2806	2744	3002	97.1671	106.9850	-9.8179	512	559	954	1052	0.3274	0.6305	109.8179	0.1726	NULL
937	Seraphin, Kevin	WAS	278.6167	535	540	528	531	98.6916	98.3333	0.3583	102	110	201	183	0.3579	0.6463	1166.3833	2293	2269	2220	2471	96.8164	108.9026	-12.0862	412	449	753	871	0.3211	0.6265	12.4445	0.0368	0.0198
938	Wall, John	WAS	1110.0167	2196	2172	2152	2367	97.9964	108.9779	-10.9815	396	434	733	819	0.3259	0.6281	334.9833	632	637	596	635	94.3038	99.6860	-5.3822	118	125	221	235	0.3343	0.6387	-5.5993	-0.0084	-0.0106
941	Johnson, Chris	POR	48.6000	104	104	91	131	87.5000	125.9615	-38.4615	12	31	28	44	0.2143	0.4746	1459.4000	2819	2799	2930	2756	103.9376	98.4637	5.4738	461	488	1005	1030	0.3092	0.6731	-43.9353	-0.0949	-0.1985
944	Sloan, Donald	ATL	19.9333	42	43	48	30	114.2857	69.7674	44.5183	6	8	20	13	0.3158	0.7143	1306.0667	2445	2450	2505	2472	102.4540	100.8980	1.5560	417	404	910	931	0.3093	0.6925	42.9623	0.0065	0.0218
944	Sloan, Donald	NOH	41.1333	73	74	77	75	105.4795	101.3514	4.1281	18	20	25	20	0.4737	0.5556	1355.8667	2505	2502	2470	2605	98.6028	104.1167	-5.5139	443	413	902	904	0.3289	0.6859	9.6420	0.1448	-0.1303
948	Johnson, Ivan	ATL	321.2167	611	617	603	612	98.6907	99.1896	-0.4990	104	108	212	220	0.3210	0.6625	1004.7833	1876	1876	1950	1890	103.9446	100.7463	3.1983	319	304	718	724	0.3058	0.7025	-3.6973	0.0152	-0.0400
949	Stiemsma, Greg	BOS	169.1000	312	322	279	345	89.4231	107.1429	-17.7198	44	73	104	131	0.2514	0.5876	1179.5667	2179	2172	2222	2116	101.9734	97.4217	4.5517	335	394	805	764	0.3048	0.6714	-22.2715	-0.0534	-0.0838
950	Moore, E'Twaun	BOS	183.0833	340	338	301	314	88.5294	92.8994	-4.3700	40	80	124	138	0.2247	0.6078	1165.5833	2151	2156	2200	2147	102.2780	99.5826	2.6954	339	387	785	757	0.3093	0.6698	-7.0654	-0.0846	-0.0620
951	Johnson, JaJuan	BOS	128.9000	242	240	226	241	93.3884	100.4167	-7.0282	32	62	86	93	0.2560	0.5811	1219.7667	2249	2254	2275	2220	101.1561	98.4916	2.6645	347	405	823	802	0.3020	0.6702	-9.6927	-0.0460	-0.0891
953	Walker, Kemba	CHA	846.6000	1615	1613	1495	1782	92.5697	110.4774	-17.9077	281	284	569	647	0.3028	0.6671	550.4000	1051	1050	1025	1137	97.5262	108.2857	-10.7595	183	191	375	383	0.3233	0.6625	-7.1482	-0.0205	0.0046
956	Butler, Jimmy	CHI	143.7833	268	275	281	276	104.8507	100.3636	4.4871	67	52	92	99	0.4036	0.6389	1344.2167	2532	2527	2708	2448	106.9510	96.8738	10.0773	514	460	995	866	0.3725	0.6838	-5.5902	0.0311	-0.0449
957	Irving, Kyrie	CLE	722.4000	1398	1402	1482	1538	106.0086	109.7004	-3.6918	287	234	477	495	0.3670	0.6709	583.6000	1093	1102	1050	1099	96.0659	99.7278	-3.6619	243	195	409	410	0.3721	0.6772	-0.0299	-0.0051	-0.0063
958	Thompson, Tristan	CLE	382.8500	713	725	677	738	94.9509	101.7931	-6.8422	187	145	268	248	0.4299	0.6489	923.1500	1778	1779	1855	1899	104.3307	106.7454	-2.4147	343	284	618	657	0.3430	0.6851	-4.4275	0.0869	-0.0362
959	Thompson, Mychel	CLE	94.7500	171	171	173	176	101.1696	102.9240	-1.7544	44	21	65	69	0.3894	0.7558	1211.2500	2320	2333	2359	2461	101.6810	105.4865	-3.8055	486	408	821	836	0.3676	0.6680	2.0511	0.0218	0.0878
960	Faried, Kenneth	DEN	164.4333	340	342	363	362	106.7647	105.8480	0.9168	76	55	122	94	0.4471	0.6893	1295.5667	2573	2570	2719	2626	105.6743	102.1790	3.4953	405	405	924	913	0.3073	0.6953	-2.5785	0.1398	-0.0060
961	Hamilton, Jordan	DEN	35.8333	76	77	94	80	123.6842	103.8961	19.7881	19	13	32	13	0.5938	0.7111	1424.1667	2837	2835	2988	2908	105.3225	102.5750	2.7476	462	447	1014	994	0.3173	0.6940	17.0405	0.2765	0.0171
963	Knight, Brandon	DET	912.4833	1694	1697	1650	1865	97.4026	109.8998	-12.4972	299	272	551	633	0.3208	0.6695	484.5167	903	897	881	922	97.5637	102.7871	-5.2234	188	133	317	305	0.3813	0.7044	-7.2738	-0.0605	-0.0349
964	Macklin, Vernon	DET	66.5000	130	128	143	118	110.0000	92.1875	17.8125	20	17	52	49	0.2899	0.7536	1330.5000	2467	2466	2388	2669	96.7977	108.2320	-11.4342	467	388	816	889	0.3444	0.6777	29.2467	-0.0545	0.0759
965	Thompson, Klay	GSW	474.3167	920	917	940	973	102.1739	106.1069	-3.9330	135	200	300	340	0.2842	0.6000	879.6833	1714	1719	1826	1847	106.5344	107.4462	-0.9118	279	326	585	616	0.3117	0.6422	-3.0212	-0.0275	-0.0422
966	Tyler, Jeremy	GSW	65.2500	130	137	126	154	96.9231	112.4088	-15.4857	20	26	37	50	0.2857	0.5873	1288.7500	2504	2499	2640	2666	105.4313	106.6827	-1.2514	394	500	848	906	0.3031	0.6291	-14.2343	-0.0174	-0.0418
967	Wright, Chris	GSW	27.3500	55	58	46	71	83.6364	122.4138	-38.7774	14	7	16	18	0.4375	0.6957	1326.6500	2579	2578	2720	2749	105.4672	106.6330	-1.1658	400	519	869	938	0.2990	0.6261	-37.6116	0.1385	0.0696
968	Jenkins, Charles	GSW	156.3833	309	314	294	370	95.1456	117.8344	-22.6888	48	47	105	115	0.2945	0.6908	1197.6167	2325	2322	2472	2450	106.3226	105.5125	0.8101	366	479	780	841	0.3032	0.6195	-23.4989	-0.0087	0.0713
969	Morris, Marcus	HOU	17.4000	34	34	36	42	105.8824	123.5294	-17.6471	8	4	12	13	0.3810	0.7500	1485.6000	2877	2871	2989	2954	103.8929	102.8910	1.0020	512	505	1010	1004	0.3377	0.6667	-18.6491	0.0433	0.0833
970	Parsons, Chandler	HOU	765.0333	1485	1488	1552	1503	104.5118	101.0081	3.5037	286	277	529	511	0.3588	0.6563	737.9667	1426	1417	1473	1493	103.2959	105.3634	-2.0675	234	232	493	506	0.3162	0.6800	5.5712	0.0426	-0.0237
971	Thompkins, Trey	LAC	89.3000	179	178	172	202	96.0894	113.4831	-17.3938	38	34	52	67	0.3619	0.6047	1317.7000	2459	2459	2663	2552	108.2961	103.7820	4.5140	510	453	911	871	0.3693	0.6679	-21.9078	-0.0074	-0.0632
972	Leslie, Travis	LAC	38.7500	78	78	64	87	82.0513	111.5385	-29.4872	19	16	22	34	0.3585	0.5789	1368.2500	2560	2559	2771	2667	108.2422	104.2204	4.0218	529	471	941	904	0.3692	0.6664	-33.5090	-0.0107	-0.0875
973	Goudelock, Andrew	LAL	257.2833	462	458	477	466	103.2468	101.7467	1.5000	89	90	195	156	0.3633	0.6842	1192.7167	2267	2266	2316	2256	102.1614	99.5587	2.6028	404	418	910	802	0.3350	0.6852	-1.1028	0.0283	-0.0010
974	Pargo, Jeremy	MEM	269.3833	532	533	473	543	88.9098	101.8762	-12.9664	130	84	194	194	0.4012	0.6978	1271.6167	2417	2416	2522	2418	104.3442	100.0828	4.2614	450	436	832	837	0.3497	0.6562	-17.2278	0.0515	0.0416
